Date,Price,Open,High,Low,Vol.,Change %
8/7/2024,78.33,76.16,78.87,75.95,444.74K,2.42%
8/6/2024,76.48,77.45,77.85,75.58,393.03K,0.24%
8/5/2024,76.3,77.61,77.74,75.05,557.81K,-0.66%
8/2/2024,76.81,79.98,80.46,76.42,501.31K,-3.41%
8/1/2024,79.52,81.44,81.8,79.43,364.93K,-1.49%
7/31/2024,80.72,79.02,80.95,79.02,12.09K,2.66%
7/30/2024,78.63,79.64,79.99,78.43,87.78K,-1.44%
7/29/2024,79.78,81.3,81.74,79.36,132.25K,-1.66%
7/26/2024,81.13,82.4,82.71,80.33,204.95K,-1.51%
7/25/2024,82.37,81.58,82.53,80.09,332.16K,0.81%
7/24/2024,81.71,81.46,82.23,80.93,298.20K,0.86%
7/23/2024,81.01,82.25,82.79,80.51,384.32K,-1.69%
7/22/2024,82.4,82.8,83.22,81.6,341.72K,-0.28%
7/19/2024,82.63,84.72,85.35,82.56,362.34K,-2.91%
7/18/2024,85.11,85.23,85.81,84.22,368.32K,0.04%
7/17/2024,85.08,83.66,85.2,83.43,325.40K,1.61%
7/16/2024,83.73,84.78,84.86,83.3,327.85K,-1.32%
7/15/2024,84.85,85.1,85.37,84.42,229.27K,-0.21%
7/12/2024,85.03,85.69,86.35,84.95,363.93K,-0.43%
7/11/2024,85.4,85.45,85.89,84.64,336.70K,0.38%
7/10/2024,85.08,84.92,85.66,84,401.56K,0.50%
7/9/2024,84.66,85.67,85.85,84.53,354.29K,-1.27%
7/8/2024,85.75,86.74,86.92,85.56,303.58K,-0.91%
7/5/2024,86.54,87.45,87.95,86.49,265.30K,-1.02%
7/4/2024,87.43,87.09,87.59,86.51,179.04K,0.10%
7/3/2024,87.34,86.44,87.39,85.89,334.82K,1.28%
7/2/2024,86.24,86.71,87.46,86.16,429.15K,-0.42%
7/1/2024,86.6,84.9,86.88,84.85,401.36K,0.22%
6/28/2024,86.41,86.56,87.22,86.24,20.94K,0.02%
6/27/2024,86.39,85.01,86.5,84.88,119.99K,1.34%
6/26/2024,85.25,84.89,85.81,84.47,142.86K,0.28%
6/25/2024,85.01,86.06,86.23,84.74,197.50K,-1.16%
6/24/2024,86.01,84.99,86.16,84.71,179.76K,0.90%
6/21/2024,85.24,85.66,86.24,84.84,240.12K,-0.55%
6/20/2024,85.71,85.19,85.96,84.95,256.46K,0.75%
6/19/2024,85.07,85.4,85.84,84.9,251.83K,-0.30%
6/18/2024,85.33,84.31,85.49,83.67,402.24K,1.28%
6/17/2024,84.25,82.61,84.55,82.1,359.72K,1.97%
6/14/2024,82.62,82.05,83.39,81.92,336.48K,-0.16%
6/13/2024,82.75,82.42,83.05,81.8,334.00K,0.18%
6/12/2024,82.6,82.08,83.34,81.96,333.39K,0.83%
6/11/2024,81.92,81.97,82.36,81.19,332.53K,0.36%
6/10/2024,81.63,79.38,82.17,79.34,344.71K,2.52%
6/7/2024,79.62,80.05,80.38,79.32,267.07K,-0.31%
6/6/2024,79.87,78.7,80.08,78.38,344.98K,1.86%
6/5/2024,78.41,77.29,78.66,77.18,339.35K,1.15%
6/4/2024,77.52,78.14,78.22,76.76,472.05K,-1.07%
6/3/2024,78.36,81.15,81.65,78.09,458.86K,-3.99%
5/31/2024,81.62,81.74,82.18,81.17,17.29K,-0.29%
5/30/2024,81.86,83.51,83.77,81.8,105.41K,-2.08%
5/29/2024,83.6,84.61,85.02,83.29,127.27K,-0.74%
5/28/2024,84.22,83,84.62,83,184.26K,1.35%
5/27/2024,83.1,82.2,83.2,82.08,56.71K,1.19%
5/24/2024,82.12,81.4,82.46,80.65,180.64K,0.93%
5/23/2024,81.36,81.59,82.97,80.93,322.41K,-0.66%
5/22/2024,81.9,82.58,82.63,81.57,347.60K,-1.18%
5/21/2024,82.88,83.75,83.76,82.04,388.56K,-0.99%
5/20/2024,83.71,83.98,84.49,83.11,299.83K,-0.32%
5/17/2024,83.98,83.43,84.04,83.08,277.18K,0.85%
5/16/2024,83.27,83.03,83.78,82.31,305.71K,0.63%
5/15/2024,82.75,82.76,83.07,81.05,385.98K,0.45%
5/14/2024,82.38,83.41,83.62,82.1,333.57K,-1.18%
5/13/2024,83.36,82.78,83.84,82.26,331.78K,0.69%
5/10/2024,82.79,84.21,84.53,82.7,311.45K,-1.30%
5/9/2024,83.88,83.79,84.33,83.45,309.45K,0.36%
5/8/2024,83.58,83.02,83.82,81.71,395.43K,0.51%
5/7/2024,83.16,83.72,83.88,82.41,365.21K,-0.20%
5/6/2024,83.33,82.99,83.83,82.77,222.39K,0.45%
5/3/2024,82.96,83.9,84.39,82.78,335.57K,-0.85%
5/2/2024,83.67,83.59,84.44,83.05,392.64K,0.28%
5/1/2024,83.44,85.8,85.89,83.29,482.83K,-5.03%
4/30/2024,87.86,88.41,88.79,87.46,14.19K,-0.61%
4/29/2024,88.4,89.22,89.29,88.11,99.95K,-1.23%
4/26/2024,89.5,89.23,89.83,88.78,113.70K,0.55%
4/25/2024,89.01,87.89,89.31,87.31,241.35K,1.12%
4/24/2024,88.02,88.45,88.86,87.65,241.64K,-0.45%
4/23/2024,88.42,87.2,88.51,86.03,341.78K,1.63%
4/22/2024,87,87.07,87.26,85.79,372.13K,-0.33%
4/19/2024,87.29,87.04,90.75,86.19,499.71K,0.21%
4/18/2024,87.11,87.42,87.8,86.09,433.24K,-0.21%
4/17/2024,87.29,90.11,90.17,87.13,462.93K,-3.03%
4/16/2024,90.02,90.43,90.84,89.41,323.52K,-0.09%
4/15/2024,90.1,90.95,91.05,88.73,410.36K,-0.39%
4/12/2024,90.45,90.13,92.18,90.01,401.22K,0.79%
4/11/2024,89.74,90.52,90.92,89.38,377.53K,-0.82%
4/10/2024,90.48,89.55,90.71,88.83,371.23K,1.19%
4/9/2024,89.42,90.63,90.94,89.25,346.43K,-1.06%
4/8/2024,90.38,90.09,91.1,88.78,392.34K,-0.87%
4/5/2024,91.17,91.21,91.91,90.57,390.78K,0.57%
4/4/2024,90.65,89.48,91.3,88.72,390.95K,1.45%
4/3/2024,89.35,89.22,89.99,88.67,367.37K,0.48%
4/2/2024,88.92,87.62,89.32,87.62,427.94K,1.72%
4/1/2024,87.42,86.98,87.98,86.4,274.96K,-0.07%
3/28/2024,87.48,86.41,87.52,86.3,18.69K,1.61%
3/27/2024,86.09,85.86,86.39,85.17,96.51K,-0.19%
3/26/2024,86.25,86.81,87.06,85.8,126.82K,-0.58%
3/25/2024,86.75,85.5,87.17,85.4,175.00K,1.55%
3/22/2024,85.43,85.66,86.15,85.11,168.35K,-0.41%
3/21/2024,85.78,86.24,86.64,85.06,271.87K,-0.20%
3/20/2024,85.95,87.15,87.35,85.59,386.30K,-1.64%
3/19/2024,87.38,86.94,87.7,86.48,367.42K,0.56%
3/18/2024,86.89,85.32,87.18,85.25,390.07K,1.82%
3/15/2024,85.34,85.15,85.55,84.6,287.01K,-0.09%
3/14/2024,85.42,84.04,85.69,83.98,383.73K,1.65%
3/13/2024,84.03,82.45,84.24,81.96,391.69K,2.58%
3/12/2024,81.92,82.45,83.01,81.69,320.25K,-0.35%
3/11/2024,82.21,82,82.75,81.08,347.33K,0.16%
3/8/2024,82.08,83.18,83.84,81.71,320.30K,-1.06%
3/7/2024,82.96,82.92,83.53,82.07,374.57K,0.00%
3/6/2024,82.96,82.01,84.05,81.85,372.05K,1.12%
3/5/2024,82.04,82.74,83.14,81.72,450.40K,-0.92%
3/4/2024,82.8,83.5,84.08,82.57,369.83K,-0.90%
3/1/2024,83.55,82.07,84.34,81.81,402.47K,-0.08%
2/29/2024,83.62,83.23,83.9,83.05,16.34K,-0.07%
2/28/2024,83.68,83.3,84.31,82.6,107.85K,0.04%
2/27/2024,83.65,82.64,83.7,82.1,79.81K,1.36%
2/26/2024,82.53,81.41,83.07,81,180.34K,1.11%
2/23/2024,81.62,83.39,83.48,81.43,226.40K,-2.45%
2/22/2024,83.67,83.2,83.96,82.33,275.28K,0.77%
2/21/2024,83.03,82.5,83.17,81.66,305.18K,0.84%
2/20/2024,82.34,83.24,83.63,82.05,297.03K,-1.46%
2/19/2024,83.56,83.28,83.6,82.55,185.06K,0.11%
2/16/2024,83.47,82.79,83.66,81.89,337.06K,0.74%
2/15/2024,82.86,81.42,83.25,80.72,330.45K,1.54%
2/14/2024,81.6,82.6,83.6,81.39,344.36K,-1.41%
2/13/2024,82.77,82,83.24,81.96,331.80K,0.94%
2/12/2024,82,81.94,82.19,80.77,246.24K,-0.23%
2/9/2024,82.19,81.72,82.45,81.21,315.32K,0.69%
2/8/2024,81.63,79.3,81.9,79.03,436.50K,3.06%
2/7/2024,79.21,78.7,79.5,78.49,291.68K,0.79%
2/6/2024,78.59,77.95,79.08,77.63,305.61K,0.77%
2/5/2024,77.99,77.9,78.33,76.62,293.37K,0.85%
2/2/2024,77.33,79.15,79.44,76.85,411.75K,-1.74%
2/1/2024,78.7,80.57,81.55,78.57,525.77K,-3.68%
1/31/2024,81.71,82.94,82.94,81.59,14.38K,-1.40%
1/30/2024,82.87,82.62,83.3,81.34,89.31K,0.57%
1/29/2024,82.4,84.13,84.8,82.03,129.91K,-1.38%
1/26/2024,83.55,82.44,83.81,81.31,240.25K,1.36%
1/25/2024,82.43,80.31,82.57,80.06,248.18K,2.99%
1/24/2024,80.04,79.56,80.73,79.05,230.75K,0.62%
1/23/2024,79.55,79.92,80.43,78.7,331.10K,-0.64%
1/22/2024,80.06,78.89,80.55,77.81,319.71K,1.91%
1/19/2024,78.56,79.1,79.73,78.32,282.31K,-0.68%
1/18/2024,79.1,78.15,79.3,77.33,325.29K,1.57%
1/17/2024,77.88,77.77,78.19,76.5,355.40K,-0.52%
1/16/2024,78.29,78.43,79.4,77.6,298.55K,0.18%
1/15/2024,78.15,78.14,78.9,76.85,177.69K,-0.18%
1/12/2024,78.29,78.75,80.75,77.96,401.34K,1.14%
1/11/2024,77.41,76.7,79.1,76.66,396.77K,0.79%
1/10/2024,76.8,77.48,78.73,76.38,353.70K,-1.02%
1/9/2024,77.59,76.3,78.19,75.95,346.79K,1.93%
1/8/2024,76.12,78.7,78.95,75.26,342.63K,-3.35%
1/5/2024,78.76,77.71,79.26,77.66,291.00K,1.51%
1/4/2024,77.59,78.56,79.41,76.5,356.65K,-0.84%
1/3/2024,78.25,76.06,78.67,74.79,361.77K,3.11%
1/2/2024,75.89,77.39,79.06,75.6,338.35K,-1.49%
12/29/2023,77.04,77.38,77.98,76.73,192.95K,-1.72%
12/28/2023,78.39,79.8,79.95,78.25,18.78K,-1.58%
12/27/2023,79.65,80.79,81.33,79.29,70.39K,-1.75%
12/26/2023,81.07,79.04,81.72,78.76,59.74K,2.53%
12/22/2023,79.07,79.35,80.37,78.88,119.19K,-0.40%
12/21/2023,79.39,79,80.13,77.81,193.32K,-0.39%
12/20/2023,79.7,79.17,80.6,79.07,241.81K,0.59%
12/19/2023,79.23,78.06,79.67,77.41,214.68K,1.64%
12/18/2023,77.95,76.8,79.51,75.76,279.47K,1.83%
12/15/2023,76.55,76.66,77.23,75.29,223.09K,-0.08%
12/14/2023,76.61,74.76,77.35,74.44,257.52K,3.16%
12/13/2023,74.26,73.26,74.7,72.29,260.18K,1.39%
12/12/2023,73.24,76.17,76.66,72.86,310.09K,-3.67%
12/11/2023,76.03,75.73,76.5,75.01,212.76K,0.25%
12/8/2023,75.84,74.59,76.36,74.2,228.45K,2.42%
12/7/2023,74.05,74.5,75.48,73.6,297.94K,-0.34%
12/6/2023,74.3,77.12,77.65,74.11,385.40K,-3.76%
12/5/2023,77.2,78.1,79.09,77,352.89K,-1.06%
12/4/2023,78.03,79.5,79.72,77.52,388.38K,-1.08%
12/1/2023,78.88,80.67,81.54,78.75,350.25K,-4.77%
11/30/2023,82.83,82.78,84.75,82.58,15.08K,-0.32%
11/29/2023,83.1,81.91,83.25,80.96,98.24K,1.74%
11/28/2023,81.68,80.19,82.16,79.8,112.50K,2.13%
11/27/2023,79.98,80.4,81.17,79.13,157.36K,-0.74%
11/24/2023,80.58,81.4,82.2,80.13,114.14K,-1.03%
11/23/2023,81.42,81.6,81.63,80.19,108.32K,-0.66%
11/22/2023,81.96,82.47,82.65,78.41,367.18K,-0.59%
11/21/2023,82.45,82.13,82.54,81.43,238.51K,0.16%
11/20/2023,82.32,80.3,82.94,79.58,248.33K,2.12%
11/17/2023,80.61,77.55,80.81,77.28,340.03K,4.12%
11/16/2023,77.42,80.98,81.17,76.6,441.64K,-4.63%
11/15/2023,81.18,82.39,83.04,80.79,299.42K,-1.56%
11/14/2023,82.47,82.71,83.97,82.06,248.94K,-0.06%
11/13/2023,82.52,81.43,82.84,80.41,243.30K,1.34%
11/10/2023,81.43,79.85,82.06,79.79,249.55K,1.77%
11/9/2023,80.01,79.7,81.48,79.44,306.11K,0.59%
11/8/2023,79.54,81.4,81.96,79.2,420.70K,-2.54%
11/7/2023,81.61,85.15,85.19,81.4,402.76K,-4.19%
11/6/2023,85.18,85.55,86.46,84.88,239.23K,0.34%
11/3/2023,84.89,86.92,87.8,84.56,354.85K,-2.26%
11/2/2023,86.85,85,87.05,84.64,301.87K,2.62%
11/1/2023,84.63,85.45,87.24,84.58,321.66K,-3.18%
10/31/2023,87.41,87.9,88.61,87.4,13.68K,-0.05%
10/30/2023,87.45,90.07,90.15,87.2,99.04K,-3.35%
10/27/2023,90.48,88.4,90.75,87.83,109.14K,2.90%
10/26/2023,87.93,89.92,90.4,87.53,198.64K,-2.44%
10/25/2023,90.13,88.04,90.35,86.68,290.91K,2.34%
10/24/2023,88.07,90.47,90.68,87.35,304.12K,-1.96%
10/23/2023,89.83,92.11,92.45,89.62,282.44K,-2.53%
10/20/2023,92.16,93.23,93.79,91.66,272.72K,-0.24%
10/19/2023,92.38,91.35,93.48,89.57,309.00K,0.96%
10/18/2023,91.5,91.25,93,90.6,348.19K,1.78%
10/17/2023,89.9,89.91,91,88.88,252.83K,0.28%
10/16/2023,89.65,90.98,91.39,89.5,283.25K,-1.36%
10/13/2023,90.89,86.35,91,86.28,424.71K,5.69%
10/12/2023,86,85.53,87.64,85.18,370.44K,0.21%
10/11/2023,85.82,87.72,88.26,85.21,402.31K,-2.09%
10/10/2023,87.65,88.17,88.49,86.91,352.11K,-0.57%
10/9/2023,88.15,86.45,89,86,412.76K,4.22%
10/6/2023,84.58,84.49,84.95,83.44,424.46K,0.61%
10/5/2023,84.07,85.88,86.52,83.84,510.68K,-2.03%
10/4/2023,85.81,91.04,91.21,85.75,525.56K,-5.62%
10/3/2023,90.92,90.4,91.56,89.5,437.64K,0.23%
10/2/2023,90.71,92.18,93.33,90.35,423.48K,-4.83%
9/29/2023,95.31,95.07,96.26,94.9,12.84K,-0.07%
9/28/2023,95.38,96.74,97.69,94.76,91.45K,-1.21%
9/27/2023,96.55,94.12,97.06,94.1,146.72K,2.76%
9/26/2023,93.96,93.28,94.21,91.8,169.45K,0.72%
9/25/2023,93.29,93.75,94.25,92.54,177.62K,0.02%
9/22/2023,93.27,93.37,94.64,92.8,240.04K,-0.03%
9/21/2023,93.3,93.08,94.6,92.2,314.69K,-0.25%
9/20/2023,93.53,94.49,94.72,92.76,330.59K,-0.86%
9/19/2023,94.34,94.66,95.96,94.16,403.40K,-0.10%
9/18/2023,94.43,94.28,94.95,93.79,337.78K,0.53%
9/15/2023,93.93,94.02,94.63,92.67,316.90K,0.25%
9/14/2023,93.7,92.04,94.21,92.02,310.00K,1.98%
9/13/2023,91.88,92.04,92.84,91.63,302.75K,-0.20%
9/12/2023,92.06,90.62,92.4,90.52,336.57K,1.57%
9/11/2023,90.64,90.83,91.45,90.11,303.42K,-0.01%
9/8/2023,90.65,89.79,91.02,89.3,298.14K,0.81%
9/7/2023,89.92,90.81,90.89,89.46,213.02K,-0.75%
9/6/2023,90.6,90.12,91.1,89.25,282.91K,0.62%
9/5/2023,90.04,88.91,91.15,88.06,428.45K,1.17%
9/4/2023,89,88.95,89.22,88.26,140.67K,0.51%
9/1/2023,88.55,86.82,88.99,86.74,380.76K,1.95%
8/31/2023,86.86,86,86.94,85.74,11.27K,1.16%
8/30/2023,85.86,85.62,86.23,85.11,86.74K,0.43%
8/29/2023,85.49,84.39,85.65,83.8,115.36K,1.27%
8/28/2023,84.42,84.87,85.23,84.11,88.35K,-0.07%
8/25/2023,84.48,83.26,84.97,82.67,230.35K,1.34%
8/24/2023,83.36,82.95,83.62,81.97,253.84K,0.18%
8/23/2023,83.21,83.99,84.26,81.94,361.61K,-0.98%
8/22/2023,84.03,84.46,84.66,83.85,287.35K,-0.51%
8/21/2023,84.46,84.8,85.86,84.31,289.24K,-0.40%
8/18/2023,84.8,83.88,85.08,83.33,287.97K,0.81%
8/17/2023,84.12,83.2,84.88,83.05,305.58K,0.80%
8/16/2023,83.45,85.2,85.36,83.13,334.45K,-1.70%
8/15/2023,84.89,86.12,86.68,84.29,305.41K,-1.53%
8/14/2023,86.21,86.53,86.71,85.5,267.09K,-0.69%
8/11/2023,86.81,86.37,87.35,85.84,318.06K,0.47%
8/10/2023,86.4,87.39,88.1,86.2,337.57K,-1.31%
8/9/2023,87.55,86,87.65,85.91,388.30K,1.60%
8/8/2023,86.17,85.79,86.34,83.32,375.87K,0.97%
8/7/2023,85.34,86.23,86.73,85.03,259.62K,-1.04%
8/4/2023,86.24,85.31,86.65,85.06,268.75K,1.29%
8/3/2023,85.14,83.46,85.41,82.36,392.61K,2.33%
8/2/2023,83.2,85.86,85.99,82.74,399.19K,-2.01%
8/1/2023,84.91,85.24,85.91,84.21,297.77K,-0.76%
7/31/2023,85.56,84.95,85.8,84.4,16.53K,0.67%
7/28/2023,84.99,83.71,85.09,83.22,102.84K,0.89%
7/27/2023,84.24,82.93,84.5,82.93,110.65K,1.59%
7/26/2023,82.92,83.19,83.85,82.58,173.82K,-0.86%
7/25/2023,83.64,82.85,83.87,82.22,234.66K,1.09%
7/24/2023,82.74,80.95,83.16,80.42,295.10K,2.06%
7/21/2023,81.07,79.78,81.24,79.65,294.35K,1.80%
7/20/2023,79.64,79.33,80.27,78.66,236.41K,0.23%
7/19/2023,79.46,79.84,80.93,79.17,311.44K,-0.21%
7/18/2023,79.63,78.52,79.99,78.19,366.47K,1.44%
7/17/2023,78.5,79.36,80.64,78.25,341.16K,-1.72%
7/14/2023,79.87,81.64,81.7,79.53,311.23K,-1.83%
7/13/2023,81.36,80.19,81.75,79.88,416.12K,1.56%
7/12/2023,80.11,79.32,80.55,79.21,362.33K,0.89%
7/11/2023,79.4,77.82,79.5,77.63,333.84K,2.20%
7/10/2023,77.69,78.6,78.77,77.36,288.40K,-0.99%
7/7/2023,78.47,76.52,78.54,76.03,331.53K,2.55%
7/6/2023,76.52,76.7,77.09,75.03,333.88K,-0.17%
7/5/2023,76.65,76.03,76.95,75.3,293.74K,0.52%
7/4/2023,76.25,74.89,76.29,74.74,157.96K,2.14%
7/3/2023,74.65,75.11,76.6,74.56,328.00K,-0.33%
6/30/2023,74.9,74.22,75.4,74.21,14.70K,0.75%
6/29/2023,74.34,73.72,74.98,73.39,72.87K,0.42%
6/28/2023,74.03,72.62,74.2,71.57,91.45K,2.45%
6/27/2023,72.26,74.28,74.9,72.08,161.15K,-2.59%
6/26/2023,74.18,74.5,74.85,73.42,150.17K,0.45%
6/23/2023,73.85,74.02,74.44,72.11,169.54K,-0.39%
6/22/2023,74.14,77.03,77.2,73.59,329.53K,-3.86%
6/21/2023,77.12,75.54,77.24,75.52,236.55K,1.61%
6/20/2023,75.9,76.12,77.15,74.51,276.38K,-0.25%
6/19/2023,76.09,76.4,76.93,75.34,141.42K,-0.68%
6/16/2023,76.61,75.64,76.74,75.08,256.25K,1.24%
6/15/2023,75.67,73.41,75.97,72.91,260.41K,3.37%
6/14/2023,73.2,74.05,75.49,73.03,318.37K,-1.47%
6/13/2023,74.29,72.11,74.66,71.94,321.15K,3.41%
6/12/2023,71.84,74.87,74.87,71.58,358.50K,-3.94%
6/9/2023,74.79,75.53,76.57,74.71,260.20K,-1.54%
6/8/2023,75.96,76.8,77.68,73.58,393.89K,-1.29%
6/7/2023,76.95,76.22,77.64,75.51,325.63K,0.87%
6/6/2023,76.29,76.55,76.75,74.72,304.58K,-0.55%
6/5/2023,76.71,77.68,78.73,76.31,384.00K,0.76%
6/2/2023,76.13,74.28,76.5,74.18,273.54K,2.49%
6/1/2023,74.28,72.15,75.25,72.03,349.92K,2.23%
5/31/2023,72.66,73.6,73.81,71.39,20.11K,-1.20%
5/30/2023,73.54,76.98,77.57,73.2,112.18K,-4.58%
5/29/2023,77.07,77.39,77.75,76.15,31.55K,0.16%
5/26/2023,76.95,76.09,77.35,75.73,150.62K,0.90%
5/25/2023,76.26,78.22,78.5,75.1,237.72K,-2.68%
5/24/2023,78.36,77.7,78.66,77.03,285.99K,1.98%
5/23/2023,76.84,76.15,77.74,75.65,287.23K,1.12%
5/22/2023,75.99,75.63,76.46,74.55,241.96K,0.54%
5/19/2023,75.58,76.03,77.5,75.12,240.53K,-0.37%
5/18/2023,75.86,76.78,76.99,75.5,232.00K,-1.43%
5/17/2023,76.96,74.67,77.31,74.1,297.06K,2.74%
5/16/2023,74.91,75.55,75.95,74.5,216.20K,-0.43%
5/15/2023,75.23,74.15,75.75,73.49,240.52K,1.43%
5/12/2023,74.17,75.35,75.85,74.03,259.22K,-1.08%
5/11/2023,74.98,76.62,77.41,74.61,345.16K,-1.87%
5/10/2023,76.41,77.36,77.6,75.68,311.37K,-1.33%
5/9/2023,77.44,76.71,77.5,75.07,283.41K,0.56%
5/8/2023,77.01,75.23,77.43,74.95,185.75K,2.27%
5/5/2023,75.3,72.69,75.75,72.41,265.07K,3.86%
5/4/2023,72.5,71.28,73.72,71.28,362.23K,0.24%
5/3/2023,72.33,75.31,75.58,71.7,469.62K,-3.97%
5/2/2023,75.32,79.28,79.78,75.07,383.59K,-5.03%
5/1/2023,79.31,80.11,80.24,78.13,146.56K,-0.29%
4/28/2023,79.54,78.25,79.61,77.69,13.30K,1.49%
4/27/2023,78.37,77.77,78.61,77.39,104.39K,0.88%
4/26/2023,77.69,80.92,81.47,77.46,172.82K,-3.81%
4/25/2023,80.77,82.59,83.06,80.35,209.28K,-2.37%
4/24/2023,82.73,81.87,82.99,80.48,197.90K,1.31%
4/21/2023,81.66,80.79,82.05,80.45,196.85K,0.69%
4/20/2023,81.1,82.75,82.92,80.77,302.90K,-2.43%
4/19/2023,83.12,84.9,85.15,82.39,333.22K,-1.95%
4/18/2023,84.77,84.74,85.41,83.81,315.70K,0.01%
4/17/2023,84.76,86.43,86.52,84.34,261.81K,-1.80%
4/14/2023,86.31,86.18,86.87,85.53,262.58K,0.26%
4/13/2023,86.09,87.19,87.47,86.05,291.94K,-1.42%
4/12/2023,87.33,85.59,87.49,85.39,347.80K,2.01%
4/11/2023,85.61,84.24,85.67,83.75,262.67K,1.70%
4/10/2023,84.18,85.1,85.66,84.09,140.53K,-1.10%
4/6/2023,85.12,84.89,85.45,84.05,259.62K,0.15%
4/5/2023,84.99,85.22,85.54,84.01,246.48K,0.06%
4/4/2023,84.94,84.89,86.04,83.82,308.53K,0.01%
4/3/2023,84.93,86,86.44,83.5,478.31K,6.47%
3/31/2023,79.77,79.19,79.8,78.54,6.85K,0.63%
3/30/2023,79.27,78.23,79.55,77.86,62.92K,1.26%
3/29/2023,78.28,78.97,79.68,77.94,79.54K,-0.47%
3/28/2023,78.65,78.23,79.2,77.54,145.68K,0.68%
3/27/2023,78.12,75,78.42,74.8,146.95K,4.17%
3/24/2023,74.99,75.53,76.32,72.68,156.31K,-1.21%
3/23/2023,75.91,75.87,77.44,75.12,199.64K,-1.02%
3/22/2023,76.69,75.15,77.12,74.5,194.04K,1.82%
3/21/2023,75.32,73.64,75.42,72.82,226.84K,2.07%
3/20/2023,73.79,73.01,73.87,70.12,282.57K,1.12%
3/17/2023,72.97,74.7,75.92,71.4,427.49K,-2.32%
3/16/2023,74.7,74.3,75.54,71.86,332.59K,1.37%
3/15/2023,73.69,77.82,78.73,71.67,547.56K,-4.85%
3/14/2023,77.45,80.54,80.92,76.89,357.86K,-4.11%
