Date,Price,Open,High,Low,Vol.,Change %
3/13/2023,80.77,82.6,83.48,78.34,467.28K,-2.43%
3/10/2023,82.78,81.47,83.11,80.73,369.28K,1.46%
3/9/2023,81.59,82.55,84,81.42,282.56K,-1.29%
3/8/2023,82.66,83.03,83.59,82.06,297.09K,-0.76%
3/7/2023,83.29,86.23,86.75,82.83,295.19K,-3.35%
3/6/2023,86.18,85.83,86.35,84.34,244.34K,0.41%
3/3/2023,85.83,84.61,86,82.36,312.90K,1.27%
3/2/2023,84.75,84.31,85.1,83.83,214.22K,0.52%
3/1/2023,84.31,83.05,84.49,82.61,242.66K,0.50%
2/28/2023,83.89,82.3,84.15,82.19,12.30K,1.75%
2/27/2023,82.45,83.19,83.6,81.73,58.85K,-0.85%
2/24/2023,83.16,82.49,83.39,81.07,107.15K,1.16%
2/23/2023,82.21,80.48,82.77,80.4,157.67K,2.00%
2/22/2023,80.6,82.78,83.25,80.43,253.14K,-2.95%
2/21/2023,83.05,83.86,84.2,82.56,231.63K,-1.21%
2/20/2023,84.07,83.15,84.3,82.73,143.85K,1.29%
2/17/2023,83,84.6,84.87,81.8,303.66K,-2.51%
2/16/2023,85.14,85.27,86.21,84.6,197.02K,-0.28%
2/15/2023,85.38,85.2,85.85,83.88,245.98K,-0.23%
2/14/2023,85.58,85.83,86.42,84.13,231.63K,-1.19%
2/13/2023,86.61,86.51,86.95,85.1,207.62K,0.25%
2/10/2023,86.39,84.22,86.9,83.93,297.34K,2.24%
2/9/2023,84.5,84.96,85.5,83.05,260.73K,-0.69%
2/8/2023,85.09,84.11,85.15,83.51,254.14K,1.67%
2/7/2023,83.69,81.26,84.13,81.19,290.98K,3.33%
2/6/2023,80.99,79.61,81.43,79.1,325.21K,1.31%
2/3/2023,79.94,82.27,84.2,79.62,330.32K,-2.71%
2/2/2023,82.17,83.34,83.61,81.25,287.09K,-0.81%
2/1/2023,82.84,85.56,86.21,82.37,348.66K,-1.95%
1/31/2023,84.49,85.18,85.25,83.73,11.89K,-0.48%
1/30/2023,84.9,86.88,87.48,84.66,65.55K,-2.03%
1/27/2023,86.66,87.65,88.95,85.69,107.08K,-0.93%
1/26/2023,87.47,86.35,88.01,85.74,139.10K,1.57%
1/25/2023,86.12,86.28,87,85.41,159.47K,-0.01%
1/24/2023,86.13,88.07,88.71,85.8,207.75K,-2.34%
1/23/2023,88.19,87.7,89.09,86.92,192.41K,0.64%
1/20/2023,87.63,86.42,87.79,85.58,212.92K,1.71%
1/19/2023,86.16,84.34,86.85,83.76,250.96K,1.39%
1/18/2023,84.98,86.45,87.85,84.36,288.15K,-1.09%
1/17/2023,85.92,84.2,86.82,84.04,238.30K,1.73%
1/16/2023,84.46,85.36,85.59,83.83,125.96K,-0.96%
1/13/2023,85.28,83.91,85.5,83.5,217.40K,1.49%
1/12/2023,84.03,82.88,84.62,82.37,264.07K,1.65%
1/11/2023,82.67,79.52,83,79.31,273.79K,3.21%
1/10/2023,80.1,79.54,80.89,78.81,244.35K,0.56%
1/9/2023,79.65,78.42,81.37,78.42,245.12K,1.37%
1/6/2023,78.57,78.8,80.59,78.05,215.42K,-0.15%
1/5/2023,78.69,78.16,79.97,77.61,259.58K,1.09%
1/4/2023,77.84,82.31,82.72,77.72,319.31K,-5.19%
1/3/2023,82.1,85.96,87,81.78,302.86K,-4.43%
12/30/2022,85.91,83.71,86,82.88,168.65K,4.44%
12/29/2022,82.26,82.88,83.14,81.28,10.99K,-1.20%
12/28/2022,83.26,84.6,84.76,81.92,57.56K,-1.27%
12/27/2022,84.33,84.5,85.6,83.65,62.00K,0.49%
12/23/2022,83.92,81.69,84.12,81.29,82.36K,3.63%
12/22/2022,80.98,82.52,83.85,80.67,166.01K,-1.48%
12/21/2022,82.2,79.94,82.52,79.55,148.44K,2.76%
12/20/2022,79.99,80.25,80.89,78.28,183.95K,0.24%
12/19/2022,79.8,79.21,80.87,78.6,174.24K,0.96%
12/16/2022,79.04,81.32,81.78,78.29,243.49K,-2.67%
12/15/2022,81.21,82.76,83.18,80.83,194.97K,-1.80%
12/14/2022,82.7,80.35,83.15,80.11,209.83K,2.50%
12/13/2022,80.68,78.13,81.28,78.1,243.82K,3.45%
12/12/2022,77.99,76.88,78.59,75.26,213.07K,2.48%
12/9/2022,76.1,76.63,77.48,75.11,216.50K,-0.07%
12/8/2022,76.15,77.46,79.17,75.74,259.02K,-1.32%
12/7/2022,77.17,79.76,80.49,76.91,279.37K,-2.75%
12/6/2022,79.35,83.28,83.69,78.7,309.55K,-4.03%
12/5/2022,82.68,85.73,88.44,82.52,252.90K,-3.38%
12/2/2022,85.57,86.9,87.91,85.16,198.73K,-1.51%
12/1/2022,86.88,86.78,89.37,86.26,229.13K,1.70%
11/30/2022,85.43,83.77,85.67,83.61,9.05K,2.89%
11/29/2022,83.03,82.41,86,82.39,67.93K,-0.19%
11/28/2022,83.19,83.58,84.1,80.61,102.56K,-0.53%
11/25/2022,83.63,85.5,86.87,83.59,85.31K,-2.00%
11/24/2022,85.34,85.04,85.54,83.9,75.61K,-0.08%
11/23/2022,85.41,88.47,89.56,84.12,212.14K,-3.34%
11/22/2022,88.36,87.76,89.9,87.35,190.85K,1.04%
11/21/2022,87.45,87.74,87.98,82.31,354.60K,-0.19%
11/18/2022,87.62,90.1,90.63,85.8,379.66K,-2.41%
11/17/2022,89.78,92.73,92.91,89.53,313.53K,-3.32%
11/16/2022,92.86,94.11,94.79,91.67,257.62K,-1.07%
11/15/2022,93.86,92.59,95.77,91.53,317.50K,0.77%
11/14/2022,93.14,95.87,96.95,92.5,248.25K,-2.97%
11/11/2022,95.99,93.84,96.92,93.69,238.07K,2.48%
11/10/2022,93.67,92.53,94.32,91.73,278.53K,1.10%
11/9/2022,92.65,95.17,95.65,92.33,308.02K,-2.84%
11/8/2022,95.36,98.24,98.3,95,251.67K,-2.61%
11/7/2022,97.92,97.31,99.56,96.5,241.94K,-0.66%
11/4/2022,98.57,94.58,98.81,94.33,307.09K,4.12%
11/3/2022,94.67,95.36,95.98,94.19,229.12K,-1.55%
11/2/2022,96.16,94.85,96.5,94.01,253.00K,1.60%
11/1/2022,94.65,92.67,95.55,92.33,247.65K,-0.19%
10/31/2022,94.83,96.47,96.47,94.25,15.00K,-0.98%
10/28/2022,95.77,96.58,96.89,94.96,89.94K,-1.23%
10/27/2022,96.96,96.05,97.27,95.07,84.57K,1.33%
10/26/2022,95.69,92.91,96.25,92.06,138.00K,2.32%
10/25/2022,93.52,93.47,94.38,91.62,165.51K,0.28%
10/24/2022,93.26,93.59,94.4,91.22,179.20K,-0.26%
10/21/2022,93.5,92.45,93.8,91,203.28K,1.21%
10/20/2022,92.38,92.4,94.77,91.91,237.54K,-0.03%
10/19/2022,92.41,90.79,92.85,89.32,272.35K,2.64%
10/18/2022,90.03,91.99,92.66,88.77,320.42K,-1.74%
10/17/2022,91.62,91.71,93.21,90.83,203.80K,-0.01%
10/14/2022,91.63,94.53,95.11,91.28,210.77K,-3.11%
10/13/2022,94.57,92.49,94.92,91.08,280.52K,2.29%
10/12/2022,92.45,93.72,95.17,91.56,257.66K,-1.95%
10/11/2022,94.29,95.93,96.46,93.11,259.03K,-1.98%
10/10/2022,96.19,98.75,98.75,95.6,215.37K,-1.77%
10/7/2022,97.92,94.71,98.58,93.94,269.40K,3.71%
10/6/2022,94.42,93.71,94.98,92.72,207.53K,1.12%
10/5/2022,93.37,91.89,93.96,90.76,296.20K,1.71%
10/4/2022,91.8,88.81,92.4,88.78,282.38K,3.31%
10/3/2022,88.86,86.35,89.82,86.35,270.69K,1.02%
9/30/2022,87.96,88.53,89.8,87.69,5.89K,-0.60%
9/29/2022,88.49,88.97,90.12,87.33,57.86K,-0.93%
9/28/2022,89.32,86.14,89.47,84.26,74.33K,3.54%
9/27/2022,86.27,84.05,87.15,84.01,104.09K,2.63%
9/26/2022,84.06,86.62,87.65,83.65,119.60K,-2.43%
9/23/2022,86.15,90.46,90.84,85.5,180.10K,-4.76%
9/22/2022,90.46,89.99,92.81,89.3,170.28K,0.70%
9/21/2022,89.83,90.74,93.5,89.3,216.93K,-0.87%
9/20/2022,90.62,92.15,93.05,89.8,188.56K,-1.50%
9/19/2022,92,91.43,92.57,88.5,138.53K,0.71%
9/16/2022,91.35,90.51,92.66,90.25,197.48K,0.56%
9/15/2022,90.84,94.65,94.66,90.03,257.62K,-3.46%
9/14/2022,94.1,93.4,95.8,91.93,259.90K,1.00%
9/13/2022,93.17,94.31,95.53,91.05,275.17K,-0.88%
9/12/2022,94,92.54,95.17,91.21,210.43K,1.25%
9/9/2022,92.84,88.62,93.12,88.6,202.94K,4.14%
9/8/2022,89.15,87.7,89.83,87.24,208.66K,1.31%
9/7/2022,88,92.81,93.8,87.4,300.20K,-5.20%
9/6/2022,92.83,95.19,95.94,92.3,225.95K,-3.04%
9/5/2022,95.74,93.02,96.99,93.02,144.26K,2.92%
9/2/2022,93.02,92.66,95.32,92.65,210.00K,0.71%
9/1/2022,92.36,95.18,95.68,91.81,297.55K,-4.28%
8/31/2022,96.49,99.79,100.46,95.44,10.07K,-2.84%
8/30/2022,99.31,104.9,105.45,97.55,59.83K,-5.50%
8/29/2022,105.09,100.67,105.48,100.16,53.03K,4.06%
8/26/2022,100.99,99.83,101.21,98.1,130.63K,1.66%
8/25/2022,99.34,101.73,102.47,99.12,161.49K,-1.86%
8/24/2022,101.22,100.19,101.9,99.1,183.73K,1.00%
8/23/2022,100.22,96.78,100.45,96.53,210.63K,3.88%
8/22/2022,96.48,95.95,97.28,92.36,207.64K,-0.25%
8/19/2022,96.72,96.68,97.88,94.25,178.60K,0.13%
8/18/2022,96.59,93.29,97.42,93.05,208.55K,3.14%
8/17/2022,93.65,92.67,94.48,91.51,199.19K,1.42%
8/16/2022,92.34,94.01,95.95,91.71,217.75K,-2.90%
8/15/2022,95.1,97.72,98.17,92.78,217.57K,-3.11%
8/12/2022,98.15,99.33,100.38,96.94,188.13K,-1.46%
8/11/2022,99.6,97.04,100.17,96.63,219.42K,2.26%
8/10/2022,97.4,96.34,97.97,93.63,247.74K,1.13%
8/9/2022,96.31,96.36,98.4,94.9,219.67K,-0.35%
8/8/2022,96.65,94.51,96.82,93.01,201.25K,1.82%
8/5/2022,94.92,93.65,96.4,92.78,216.20K,0.85%
8/4/2022,94.12,97.1,97.66,93.2,264.81K,-2.75%
8/3/2022,96.78,99.73,102.41,96.5,293.11K,-3.74%
8/2/2022,100.54,99.87,102.41,98.49,229.68K,0.51%
8/1/2022,100.03,103.92,104.43,99.09,272.84K,-9.07%
7/29/2022,110.01,108,110.67,106.9,9.13K,2.68%
7/28/2022,107.14,107.31,109.06,106,80.84K,0.49%
7/27/2022,106.62,104.75,107.86,103.73,77.69K,2.13%
7/26/2022,104.4,104.73,107.34,103.99,110.00K,-0.71%
7/25/2022,105.15,103.85,105.38,101.64,123.67K,1.89%
7/22/2022,103.2,103.86,105.72,101.9,137.24K,-0.64%
7/21/2022,103.86,106.49,106.78,101.5,228.70K,-2.86%
7/20/2022,106.92,107.07,107.45,105.08,186.70K,-0.40%
7/19/2022,107.35,105.74,107.61,103.6,226.40K,1.02%
7/18/2022,106.27,100.82,106.48,99.46,213.50K,5.05%
7/15/2022,101.16,99.91,102.64,98.17,218.09K,2.08%
7/14/2022,99.1,99.43,100.39,94.5,318.79K,-0.47%
7/13/2022,99.57,98.5,101.21,98.28,247.47K,0.08%
7/12/2022,99.49,106.25,106.56,98.9,275.62K,-7.11%
7/11/2022,107.1,107,107.7,103.64,194.66K,0.07%
7/8/2022,107.02,104.65,107.47,103.67,238.35K,2.26%
7/7/2022,104.65,100.14,106.35,98.5,279.66K,3.93%
7/6/2022,100.69,104.88,105.85,98.5,350.30K,-2.02%
7/5/2022,102.77,113.54,114.75,101.1,428.84K,-9.45%
7/4/2022,113.5,111.65,114,110.4,100.59K,1.68%
7/1/2022,111.63,109.49,112.45,108.03,235.42K,-2.77%
6/30/2022,114.81,116.01,116.67,114.22,7.11K,-1.25%
6/29/2022,116.26,117.96,120.41,115.2,54.34K,-1.46%
6/28/2022,117.98,115.74,118.27,115.72,65.76K,2.51%
6/27/2022,115.09,112.92,116.08,111.26,118.10K,1.74%
6/24/2022,113.12,110.04,114,109.24,134.18K,2.79%
6/23/2022,110.05,109.58,112.7,108.04,195.92K,-1.51%
6/22/2022,111.74,114.4,114.45,107.03,293.05K,-2.54%
6/21/2022,114.65,114.21,116.25,114.02,204.03K,0.46%
6/20/2022,114.13,113.88,114.5,111.52,161.60K,0.89%
6/17/2022,113.12,119.13,121.25,111.72,319.91K,-5.58%
6/16/2022,119.81,119.65,120.29,115.56,276.68K,1.10%
6/15/2022,118.51,120.79,121.88,117.75,231.06K,-2.20%
6/14/2022,121.17,121.88,125.19,118.91,291.26K,-0.90%
6/13/2022,122.27,121.94,123.7,118.93,257.11K,0.21%
6/10/2022,122.01,122.89,124.33,119.81,294.28K,-0.86%
6/9/2022,123.07,123.6,124.34,122.5,218.98K,-0.41%
6/8/2022,123.58,120.65,124.4,120.45,256.29K,2.50%
6/7/2022,120.57,119.94,121.37,118.55,276.72K,0.89%
6/6/2022,119.51,121.55,121.95,118.77,204.09K,-0.18%
6/3/2022,119.72,118.22,121.45,116.02,141.66K,1.79%
6/2/2022,117.61,115.02,118.46,112.45,216.90K,1.14%
6/1/2022,116.29,116.08,118.57,115.4,242.16K,-5.33%
5/31/2022,122.84,122.2,125.28,121.6,11.56K,0.96%
5/30/2022,121.67,119.28,122.01,118.98,42.41K,1.88%
5/27/2022,119.43,117.52,119.72,116.63,81.16K,1.73%
5/26/2022,117.4,114.35,118,113.85,123.58K,2.96%
5/25/2022,114.03,114.12,115.3,113.01,152.33K,0.41%
5/24/2022,113.56,112.79,114.63,111.7,191.73K,0.12%
5/23/2022,113.42,112.85,114.34,111.86,196.51K,0.77%
5/20/2022,112.55,111.45,113.23,110.52,180.89K,0.46%
5/19/2022,112.04,108.22,112.31,105.7,272.35K,2.69%
5/18/2022,109.11,112.91,114.15,108.35,245.04K,-2.52%
5/17/2022,111.93,114.42,115.69,111.09,277.89K,-2.02%
5/16/2022,114.24,111.67,114.79,108.84,218.44K,2.41%
5/13/2022,111.55,108.25,111.69,107.79,220.32K,3.82%
5/12/2022,107.45,107.67,108.71,104.69,264.26K,-0.06%
5/11/2022,107.51,101.51,108.29,101.3,287.53K,4.93%
5/10/2022,102.46,105.5,106.96,101.54,327.99K,-3.28%
5/9/2022,105.94,112.94,113.2,105,302.17K,-5.74%
5/6/2022,112.39,111.27,113.5,109.87,249.83K,1.34%
5/5/2022,110.9,110.55,114,109.2,279.88K,0.69%
5/4/2022,110.14,105.91,111,105.46,241.68K,4.93%
5/3/2022,104.97,107.61,108.32,104.62,184.20K,-2.43%
5/2/2022,107.58,106.3,108.46,103.1,151.34K,-1.61%
4/29/2022,109.34,107.55,110.3,107,12.02K,1.63%
4/28/2022,107.59,104.96,108,103.29,73.32K,2.16%
4/27/2022,105.32,105.45,106.33,103.27,67.06K,0.31%
4/26/2022,104.99,102.53,106.2,101.08,138.20K,2.61%
4/25/2022,102.32,105.49,105.85,99.48,156.35K,-4.06%
4/22/2022,106.65,108.26,108.76,105.54,125.87K,-1.55%
4/21/2022,108.33,107.07,109.8,106.76,185.38K,1.43%
4/20/2022,106.8,108.1,109,104.65,243.67K,-0.42%
4/19/2022,107.25,112.85,114.21,106.74,239.91K,-5.22%
4/18/2022,113.16,112.32,114.84,110.71,132.15K,1.31%
4/14/2022,111.7,108.29,112.39,106.63,210.18K,2.68%
4/13/2022,108.78,105.44,109,104.06,247.26K,3.96%
4/12/2022,104.64,99.35,105.6,98.9,273.95K,6.26%
4/11/2022,98.48,103.21,103.3,97.57,238.69K,-4.18%
4/8/2022,102.78,101.42,103.3,99.65,217.64K,2.19%
4/7/2022,100.58,101.78,103.59,98.41,296.03K,-0.48%
4/6/2022,101.07,105.7,108.67,100.54,286.52K,-5.22%
4/5/2022,106.64,108.51,109.9,104.53,203.06K,-0.83%
4/4/2022,107.53,104.08,108.68,102.89,218.68K,3.01%
4/1/2022,104.39,105.25,106.24,102.35,238.62K,-3.26%
3/31/2022,107.91,112.81,112.94,106.5,8.68K,-4.88%
3/30/2022,113.45,112,114.8,110.74,72.33K,2.92%
3/29/2022,110.23,110.1,114.83,104.84,93.68K,-2.00%
3/28/2022,112.48,119.9,119.9,109.06,150.82K,-6.77%
3/25/2022,120.65,118.88,120.92,115.16,133.46K,1.36%
3/24/2022,119.03,121.56,123.74,116.93,177.66K,-2.11%
3/23/2022,121.6,114.7,122.34,114.45,224.53K,5.30%
3/22/2022,115.48,117.04,119.48,112.64,204.66K,-0.12%
3/21/2022,115.62,107.5,116.8,107.06,196.49K,7.12%
3/18/2022,107.93,106.8,109.59,105.78,168.91K,1.21%
3/17/2022,106.64,98.61,107.5,97.75,200.95K,8.79%
3/16/2022,98.02,99.14,103.7,96.93,246.82K,-1.89%
3/15/2022,99.91,105.34,105.71,97.44,318.12K,-6.54%
3/14/2022,106.9,113.15,113.15,103.49,265.91K,-5.12%
3/11/2022,112.67,110.26,113.91,107.13,287.39K,3.05%
3/10/2022,109.33,112.65,118.36,109,352.34K,-1.63%
3/9/2022,111.14,130.28,131.64,105.6,521.58K,-13.16%
3/8/2022,127.98,124.56,133.15,121.31,469.99K,3.87%
3/7/2022,123.21,122.79,139.13,119.04,419.93K,4.32%
3/4/2022,118.11,114.23,118.98,109.62,334.41K,6.93%
3/3/2022,110.46,115.27,119.84,109.4,452.52K,-2.19%
3/2/2022,112.93,107.34,115.11,106.83,490.57K,7.58%
3/1/2022,104.97,98.43,107.67,98.3,492.51K,3.94%
2/28/2022,100.99,101.98,105.07,99.64,22.96K,3.12%
2/25/2022,97.93,100.69,101.99,96,68.98K,-1.16%
2/24/2022,99.08,98.08,105.79,97.56,167.79K,2.31%
2/23/2022,96.84,96.65,98.71,95.81,238.63K,0.00%
2/22/2022,96.84,96.55,99.5,95.8,316.38K,1.52%
2/21/2022,95.39,94.29,97.4,92.57,217.04K,1.98%
2/18/2022,93.54,92.73,94.15,90.12,348.35K,0.61%
2/17/2022,92.97,92.2,94.5,92.14,347.79K,-1.94%
2/16/2022,94.81,93.49,96.07,91.11,393.79K,1.64%
2/15/2022,93.28,95.81,96.26,92.06,378.25K,-3.32%
2/14/2022,96.48,95.2,96.78,93.44,373.09K,2.16%
2/11/2022,94.44,91.17,95.66,90.51,452.11K,3.31%
2/10/2022,91.41,91.75,93.1,90.88,369.01K,-0.15%
2/9/2022,91.55,91.08,92.09,90.05,294.00K,0.85%
2/8/2022,90.78,92.63,92.93,89.93,368.55K,-2.06%
2/7/2022,92.69,92.75,94,92.13,317.29K,-0.62%
2/4/2022,93.27,91.3,93.7,91.2,322.13K,2.37%
2/3/2022,91.11,89.07,91.3,88.02,301.79K,1.83%
2/2/2022,89.47,89.48,90.52,88.28,319.43K,0.35%
2/1/2022,89.16,89.62,89.96,87.72,271.77K,-2.25%
1/31/2022,91.21,90.8,91.48,90.61,11.01K,1.31%
1/28/2022,90.03,89.98,91.7,89.41,102.01K,0.77%
1/27/2022,89.34,89.7,91.04,89,131.70K,-0.69%
1/26/2022,89.96,87.95,90.47,87.79,260.11K,2.00%
1/25/2022,88.2,86.76,88.37,86.2,256.21K,2.24%
1/24/2022,86.27,87.93,88.9,85.04,309.89K,-1.84%
1/21/2022,87.89,86.75,88.23,85.71,288.21K,-0.55%
1/20/2022,88.38,87.89,89.5,87.05,279.52K,-0.07%
1/19/2022,88.44,88.65,89.17,87.61,350.94K,1.06%
1/18/2022,87.51,86.47,88.66,86.44,356.88K,1.19%
1/17/2022,86.48,86.15,86.71,85.54,139.82K,0.49%
1/14/2022,86.06,84.12,86.5,83.99,304.72K,1.88%
1/13/2022,84.47,84.87,85.1,83.79,265.20K,-0.24%
1/12/2022,84.67,83.78,85.21,83.52,301.39K,1.13%
1/11/2022,83.72,81.08,83.98,80.89,324.94K,3.52%
1/10/2022,80.87,81.76,82.3,80.5,300.65K,-1.08%
1/7/2022,81.75,82,83,81.42,286.11K,-0.29%
1/6/2022,81.99,80.22,82.83,79.61,353.16K,1.47%
1/5/2022,80.8,80.07,81.5,79.51,331.74K,1.00%
1/4/2022,80,78.91,80.55,78.62,291.68K,1.29%
1/3/2022,78.98,78.11,79.28,77.04,201.03K,1.54%
12/31/2021,77.78,78.81,79.68,77.55,148.96K,-1.94%
12/30/2021,79.32,79.19,79.66,78.5,10.90K,0.11%
12/29/2021,79.23,79.28,80.17,78.13,69.63K,0.37%
12/28/2021,78.94,78.67,79.85,78.48,50.41K,0.43%
12/27/2021,78.6,76.32,79.08,75.75,85.39K,3.23%
12/24/2021,76.14,76.72,76.79,75.75,30.54K,-0.92%
12/23/2021,76.85,75.47,77,74.78,161.24K,2.07%
12/22/2021,75.29,74.05,75.67,73.62,166.71K,1.77%
12/21/2021,73.98,71.88,74.27,71.24,214.07K,3.44%
12/20/2021,71.52,72.82,72.87,69.28,333.76K,-2.72%
12/17/2021,73.52,74.5,74.98,72.65,231.41K,-2.00%
12/16/2021,75.02,74.47,75.61,74,223.64K,1.54%
12/15/2021,73.88,73.25,74.58,72.5,233.19K,0.24%
12/14/2021,73.7,74.42,75.16,72.57,277.86K,-0.93%
12/13/2021,74.39,75.37,76.39,74.2,265.51K,-1.01%
12/10/2021,75.15,73.99,75.71,73.8,221.36K,0.98%
12/9/2021,74.42,75.94,76.7,73.84,283.39K,-1.85%
12/8/2021,75.82,75.44,76.37,74.38,322.08K,0.50%
12/7/2021,75.44,73.6,76.27,73.2,312.28K,3.23%
12/6/2021,73.08,70.24,73.8,70.24,255.40K,4.58%
12/3/2021,69.88,70.22,72.62,69.24,331.82K,0.30%
12/2/2021,69.67,69.72,70.7,65.72,526.60K,1.16%
12/1/2021,68.87,69.8,72.87,68.14,420.40K,-2.41%
11/30/2021,70.57,74.42,74.56,70.22,24.82K,-3.91%
11/29/2021,73.44,73.88,77.02,72.41,126.35K,0.99%
11/26/2021,72.72,81.65,81.66,72.14,170.78K,-11.55%
11/25/2021,82.22,82.24,82.58,81.7,80.45K,-0.04%
11/24/2021,82.25,81.88,83,81.74,231.07K,-0.07%
11/23/2021,82.31,79.51,82.6,78.55,366.60K,3.27%
11/22/2021,79.7,78.58,80.07,77.58,350.90K,1.03%
11/19/2021,78.89,81,82.24,78.05,479.93K,-2.89%
11/18/2021,81.24,80.1,81.41,79.28,306.85K,1.20%
11/17/2021,80.28,82.05,82.22,79.78,406.75K,-2.61%
11/16/2021,82.43,82,83.14,81.52,340.72K,0.46%
11/15/2021,82.05,81.92,82.49,80.67,273.72K,-0.15%
11/12/2021,82.17,82.83,82.87,81.26,289.30K,-0.84%
11/11/2021,82.87,82.85,83.44,81.66,336.14K,0.28%
11/10/2021,82.64,84.99,85.5,82.08,366.31K,-2.52%
11/9/2021,84.78,83.47,85.3,83.16,346.57K,1.62%
11/8/2021,83.43,82.58,84,82.53,269.60K,0.83%
11/5/2021,82.74,81.25,83.16,80.26,379.69K,2.73%
11/4/2021,80.54,81.58,84.49,80.2,472.43K,-1.77%
11/3/2021,81.99,84.07,84.2,81.1,380.11K,-3.22%
11/2/2021,84.72,84.45,85.23,83.76,317.07K,0.01%
11/1/2021,84.71,83.63,85.12,83.03,302.90K,0.39%
10/29/2021,84.38,84.33,84.83,83.79,22.77K,0.07%
10/28/2021,84.32,84.21,84.59,82.32,118.14K,-0.31%
